time_s,wall_elapsed_s,steady_state_score,steady_state_flag,ss_max_rel_state_rate_per_s,ss_max_temp_rate_F_per_s,ss_max_kpi_slope_per_s,ss_max_mv_rate_per_s,ss_global_inventory_rate_frac_feed,Q_cond_used_BTUph,Q_reb_used_BTUph,Reflux_cmd_lbmolph,Boilup_lbmolph,D_lbmolph,B_lbmolph,Top_level_ctrl_pv,Bottom_level_fraction,P_top_drum_psia,T_Distillate_F,T_sump_F,scaled_residual_inf_norm,jacobian_condition,root_wall_s,root_objective_calls,root_nfev,root_njev,root_jacobian_builds,root_color_count,root_memo_hits,root_memo_misses,root_memo_hit_fraction,Distillate_x_n-Propane,Bottoms_x_n-Propane,Distillate_x_n-Butane,Bottoms_x_n-Butane,Distillate_x_n-Pentane,Bottoms_x_n-Pentane
900.0,3073.747698899999,7.759081358008947,0.0,0.00010126945136721282,0.0003613927636858231,1.6006018777825482e-06,0.2980607139911323,0.07759081358008947,-50894825.691564746,54706000.0,5952.48,8491.248722522498,3093.873064832395,4607.667034759435,0.5272040718607237,0.4999815929665642,221.33107373585233,120.7362941720779,217.0173432286214,2.1734760973746057e-13,14274539.099941581,0.9055011000018567,41.0,9.0,8.0,1.0,16.0,100.0,900.0,0.1,0.8801022002034775,0.035933844058705096,0.11985469348669106,0.792164671708806,4.310630983132792e-05,0.1719014842324888
930.0,3166.060705600001,7.879470137072171,0.0,0.00010258042008597466,0.00036238259568885194,1.603257707631182e-06,0.2829467523362837,0.07879470137072171,-50894825.691564746,54706000.0,5952.48,8491.311244750925,3102.3614674024834,4607.559746701547,0.5260303517468115,0.4999830953674574,221.29668139903245,120.72702591086157,217.00647175075073,4.912285169110268e-13,14218869.829801008,0.7158212000067579,38.0,6.0,5.0,1.0,16.0,100.0,600.0,0.14285714285714285,0.8800541024722486,0.03591243322034707,0.1199027618130468,0.7921753503103638,4.313571470453775e-05,0.1719122164692892
960.0,3257.243774699993,7.99365537251919,0.0,0.00010379672494366846,0.0003630990770839541,1.6048319826748407e-06,0.26752790820090316,0.0799365537251919,-50894825.691564746,54706000.0,5952.48,8491.355743118322,3110.3873046485105,4607.467522635698,0.5248398172807429,0.49998462706000374,221.2623158690375,120.71776939592097,216.99557877843822,1.1598886713285888e-12,14162550.466853647,0.7835237000108464,39.0,7.0,6.0,1.0,16.0,100.0,700.0,0.125,0.8800059575127683,0.03589113151202429,0.11995087792076319,0.7921861588596955,4.316456646844646e-05,0.17192270962828027
990.0,3347.6855231999943,8.101515749010673,0.0,0.0001049178705008063,0.00036353989694551576,1.605303510806196e-06,0.2518222089926591,0.08101515749010674,-50894825.691564746,54706000.0,5952.48,8491.382053847918,3117.9419709182903,4607.390563638123,0.5236334112269403,0.49998618640576753,221.22800403875064,120.70853221066815,216.98467258152985,1.3250909208819945e-12,14105626.874982804,0.697851199991419,38.0,6.0,6.0,1.0,16.0,100.0,600.0,0.14285714285714285,0.8799577984074441,0.03586995631549584,0.11999900875459567,0.7921970906041581,4.3192837960216666e-05,0.17193295308034606
1020.0,3439.2126694000035,8.20293740883125,0.0,0.00010594350969021087,0.00036370306481311825,1.6046520121696754e-06,0.23584834203561514,0.0820293740883125,-50894825.691564746,54706000.0,5952.48,8491.390036293038,3125.0174211793587,4607.3290522260995,0.5224120919149946,0.4999877716796716,221.19377292825052,120.69932194654315,216.97376148958546,9.082037931961128e-13,14048146.270457566,0.745873699997901,38.0,6.0,6.0,1.0,16.0,100.0,600.0,0.14285714285714285,0.8799096588470791,0.03584892505661737,0.12004712065099099,0.7922081386443337,4.322050192994709e-05,0.17194293629904897
1050.0,3530.0166661999974,8.29781421039473,0.0,0.00010687344189380958,0.0003635869194454244,1.6028581988199638e-06,0.2196256114832219,0.0829781421039473,-50894825.691564746,54706000.0,5952.48,8491.379573672106,3131.6061895238554,4607.28315168795,0.5211768321023459,0.4999893810729093,221.15964965077626,120.69014619254824,216.9628538820021,1.2876718622960107e-12,13990155.485999728,0.858231500009424,39.0,7.0,6.0,1.0,16.0,100.0,700.0,0.125,0.8798615731011145,0.03582805518192839,0.12009517936780231,0.7922192959382746,4.3247531083237955e-05,0.17195264887979705
1080.0,3620.445984799997,8.386047968620504,0.0,0.00010770761060810942,0.0003631901365546734,1.5999038543434985e-06,0.2031738926752799,0.08386047968620504,-50894825.691564746,54706000.0,5952.48,8491.35057350409,3137.701406304114,4607.253005456529,0.5199286178104308,0.49999101269627894,221.1256613779982,120.68101252467405,216.95195817790545,1.7743920101455433e-12,13931702.108316153,0.6833274000091478,38.0,6.0,5.0,1.0,16.0,100.0,600.0,0.14285714285714285,0.8798135759854842,0.0358073641347336,0.12014315011639004,0.7922305553060384,4.327389812576361e-05,0.17196208055922818
1110.0,3711.6226288999896,8.467548676313987,0.0,0.00010844610071844217,0.00036251173631001165,1.5957719134910656e-06,0.18651358412218239,0.08467548676313986,-50894825.691564746,54706000.0,5952.48,8491.302968248488,3143.2968138277793,4607.238736524435,0.5186684471368865,0.49999266458381486,221.09183530462383,120.67192849523794,216.94108282581615,1.4245970161663776e-12,13872834.690820284,0.6956720000016503,38.0,6.0,6.0,1.0,16.0,100.0,600.0,0.14285714285714285,0.8797657028280794,0.03578686933072499,0.12019099759611089,0.7922419094345053,4.329957580978513e-05,0.17197122123476974
1140.0,3802.169890099991,8.542234705434973,0.0,0.00010908913541004551,0.0003615510892653144,1.5904465412108771e-06,0.16966555732748625,0.08542234705434974,-50894825.691564746,54706000.0,5952.48,8491.23671561559,3148.386780547604,4607.24044690901,0.5173973290465649,0.4999943346968196,221.05819861248867,120.66290162217662,216.9302362931382,8.357760458797254e-13,13813600.466025267,0.7177686000068206,38.0,6.0,6.0,1.0,16.0,100.0,600.0,0.14285714285714285,0.8797179894318431,0.03576658813321213,0.12023868603117441,0.792253350882483,4.3324536982512506e-05,0.17198006098430485
1170.0,3891.9202820999926,8.610032987680945,0.0,0.00010963707273126123,0.0003606103518563941,1.5839132107379565e-06,0.15265110466190587,0.08610032987680946,-50894825.691564746,54706000.0,5952.48,8491.15179905154,3152.966313687461,4607.258217168043,0.5161162821440904,0.4999960209282631,221.02477843417336,120.65393937831995,216.91942705547706,4.194067003295238e-13,13754048.896403495,0.6807160999887856,38.0,6.0,6.0,1.0,16.0,100.0,600.0,0.14285714285714285,0.879670472035521,0.03574653782802343,0.12028617920984276,0.7922648720860934,4.334875463622092e-05,0.17198859008588316
1200.0,3980.707001899995,8.670879173499852,0.0,0.00011009040183712436,0.00035969994416310176,1.5761587805807053e-06,0.13549188552516778,0.08670879173499853,-50894825.691564746,54706000.0,5952.48,8491.048228016869,3157.031070253216,4607.292105967338,0.5148263334308193,0.4999977211074723,220.99160181627133,120.64504918067726,216.90866358582403,9.771856063855604e-13,13694228.321417695,0.6918750000040745,38.0,6.0,6.0,1.0,16.0,100.0,600.0,0.14285714285714285,0.8796231872721035,0.03572673559813785,0.12033344052593645,0.7922764653644334,4.337220196000977e-05,0.1719967990374288
1230.0,4070.3158307999984,8.724717768902917,0.0,0.00011061906707008328,0.0003585095932095328,1.5671715699494548e-06,0.1182098710321346,0.08724717768902916,-50894825.691564746,54706000.0,5952.48,8490.926038246716,3160.57736638418,4607.3421497064965,0.5135285170490058,0.49999943300520866,220.95869568239144,120.63623837977428,216.89795434363265,1.1150046974053556e-12,13634187.265860641,0.8314960999996401,39.0,7.0,6.0,1.0,16.0,100.0,700.0,0.125,0.879576172125005,0.0357071984981215,0.12038043302260185,0.792288122925517,4.339485239308132e-05,0.1720046785763616
