time_s,wall_elapsed_s,steady_state_score,steady_state_flag,ss_max_rel_state_rate_per_s,ss_max_temp_rate_F_per_s,ss_max_kpi_slope_per_s,ss_max_mv_rate_per_s,ss_global_inventory_rate_frac_feed,Q_cond_used_BTUph,Q_reb_used_BTUph,Reflux_cmd_lbmolph,Boilup_lbmolph,D_lbmolph,B_lbmolph,Top_level_ctrl_pv,Bottom_level_fraction,P_top_drum_psia,T_Distillate_F,T_sump_F,scaled_residual_inf_norm,jacobian_condition,root_wall_s,root_objective_calls,root_nfev,root_njev,root_jacobian_builds,root_color_count,root_memo_hits,root_memo_misses,root_memo_hit_fraction,Distillate_x_n-Propane,Bottoms_x_n-Propane,Distillate_x_n-Butane,Bottoms_x_n-Butane,Distillate_x_n-Pentane,Bottoms_x_n-Pentane
960.0,4676.530142999982,4.199665497097262,0.0,5.448834386164529e-05,0.00018182565404032403,7.215211165830423e-07,0.11196782209970782,0.041996654970972616,-50894825.69156475,54706000.0,5952.48,8481.822453929453,2829.0099262792805,4615.41773991085,0.5033757424953148,0.4999661696922135,221.30151029224612,120.71845825901447,216.942505037454,7.537607997966388e-13,13253828.87792144,1.3969144000147935,40.0,8.0,6.0,1.0,16.0,100.0,800.0,0.1111111111111111,0.8801958293530221,0.036175096162773084,0.11976244898166552,0.7923530320457891,4.1721665312389615e-05,0.17147187179143777
990.0,4835.098884199979,4.232957261421285,0.0,5.505537697209372e-05,0.00017824286317136284,7.404674637075577e-07,0.050955585040749915,0.04232957261421286,-50894825.69156475,54706000.0,5952.48,8481.690219358894,2830.538593830503,4615.39574125572,0.5027461458635274,0.4999731537717118,221.28275416268838,120.71311097311933,216.9379230033323,3.863117731724937e-13,13224608.963710662,1.4470920000167098,41.0,9.0,6.0,1.0,16.0,100.0,900.0,0.1,0.8801736153291109,0.03615817761903013,0.11978463296632197,0.792354605953805,4.175170456718512e-05,0.1714872164271648
1020.0,4989.992792899982,4.241779754939573,0.0,5.530460106809366e-05,0.00017367529796340856,7.549838126859794e-07,0.009088926046085058,0.04241779754939574,-50894825.69156475,54706000.0,5952.48,8481.485030571796,2830.2659260491205,4615.442316990701,0.502115073764937,0.49998023562400634,221.26428279581035,120.70790071418043,216.9334246059095,1.2284576491355478e-12,13195458.532728443,1.4567265999794472,40.0,8.0,7.0,1.0,16.0,100.0,800.0,0.1111111111111111,0.8801509658147303,0.036141333526529165,0.11980725226469147,0.7923564922441935,4.178192057824381e-05,0.17150217422927747
1050.0,5141.037137899984,4.226616607273744,0.0,5.523994994170549e-05,0.00016817218853380685,7.650515029896295e-07,0.06773630770289855,0.04226616607273744,-50894825.69156475,54706000.0,5952.48,8481.209634870218,2828.2338368180335,4615.556155998256,0.5014861016350617,0.4999873619318131,221.2461978726074,120.70285554852441,216.92903649890602,6.479685410077632e-13,13166539.32041695,1.2960514999867883,39.0,7.0,6.0,1.0,16.0,100.0,700.0,0.125,0.8801280142696406,0.036124650634452936,0.11983017355924575,0.7923586713354523,4.181217111368379e-05,0.17151667803009477
1080.0,5289.226282899996,4.188118842857446,0.0,5.4867612097122515e-05,0.00016295606926159206,7.706821349947231e-07,0.12458330781184183,0.04188118842857447,-50894825.69156475,54706000.0,5952.48,8480.867253066926,2824.4963375836783,4615.735413354807,0.5008627089614386,0.49999447832289184,221.22859649661703,120.69800187707018,216.92478391514237,1.4613861815914508e-12,13138007.933870828,1.2792334000114352,39.0,7.0,6.0,1.0,16.0,100.0,700.0,0.125,0.8801048938055908,0.03610821360309743,0.11985326387980764,0.7923611224843224,4.1842314601528e-05,0.1715306639125802
1110.0,5441.288748599996,4.127093197563863,0.0,5.419593115719761e-05,0.00016193036184972698,7.719173864069913e-07,0.17925723248878664,0.041270931975638636,-50894825.691564746,54706000.0,5952.48,8480.46153565191,2819.1186206090147,4615.977733122861,0.5002482560109209,0.500001530160982,221.21157057307698,120.69336426931856,216.92069051010478,7.751431189886295e-13,13110014.48695141,1.378407199983485,40.0,8.0,7.0,1.0,16.0,102.0,798.0,0.11333333333333333,0.8800817362839986,0.0360921044288706,0.11987639150491604,0.7923638239255423,4.187221108546728e-05,0.17154407164558713
1140.0,5595.877748899977,4.044488863696191,0.0,5.32352804010767e-05,0.0001599893419864884,7.688284593669141e-07,0.23141958535476684,0.04044488863696191,-50894825.69156475,54706000.0,5952.48,8479.996514509807,2812.1760330483717,4616.280279322018,0.49964596251389753,0.5000084633596485,221.1952062564551,120.6889653213639,216.91677822763154,1.1338332258482213e-12,13082701.19245952,1.290504400007194,39.0,7.0,5.0,1.0,16.0,100.0,700.0,0.125,0.8800586714302175,0.03607640189974087,0.11989942684660443,0.7923667530182172,4.1901723178079836e-05,0.17155684508204194
1170.0,5751.064306699991,3.941382986401221,0.0,5.199791445931416e-05,0.00015716529874415148,7.615151707884849e-07,0.2807688963280725,0.03941382986401221,-50894825.69156475,54706000.0,5952.48,8479.476551727994,2803.7529661585295,4616.639774310815,0.4990588884941641,0.5000152251950013,221.17958347100947,120.68482553892831,216.91306718859576,3.252291607036541e-13,13056202.397147536,1.3876334000087809,40.0,8.0,8.0,1.0,16.0,100.0,800.0,0.1111111111111111,0.8800358259750939,0.03606118108737531,0.11992224330790716,0.7923698863972017,4.193071699905188e-05,0.17156893251542288
1200.0,5910.559946499998,3.818965243874267,0.0,5.049780159259079e-05,0.00015349570061952514,7.501047068999196e-07,0.32704272444431504,0.03818965243874267,-50894825.69156475,54706000.0,5952.48,8478.90628575176,2793.9416844252,4617.052543607201,0.49848991738431325,0.5000217650936147,221.16477550753734,120.68096324589565,216.90957560295809,6.663248194064605e-13,13030643.971740255,1.479748500016285,41.0,9.0,8.0,1.0,16.0,100.0,900.0,0.1,0.8800133228338869,0.036046512881453184,0.11994471810302706,0.7923732001278382,4.195906308610405e-05,0.17158028699070849
1230.0,6069.832532,3.6785218423087898,0.0,4.875044026891493e-05,0.00014902272476812565,7.347500691423647e-07,0.370018844972401,0.0367852184230879,-50894825.69156475,54706000.0,5952.48,8478.290576747666,2782.841119076028,4617.51456601888,0.49794174151777076,0.5000280353734474,221.1508486978888,120.67739451830563,216.90631970508872,7.163247170711711e-13,13006141.391053673,1.3961308000143617,40.0,8.0,7.0,1.0,16.0,100.0,800.0,0.1111111111111111,0.8799912803318126,0.03603246357079357,0.11996673303092056,0.7923766698623903,4.198663726677346e-05,0.17159086656681619
1260.0,6229.788215999986,3.5214192451175346,0.0,4.677266392393803e-05,0.00014379275426108508,7.156282448702219e-07,0.4095156542754618,0.035214192451175345,-50894825.69156475,54706000.0,5952.48,8477.63445184072,2770.555649447764,4618.021527846579,0.4974168500412809,0.5000339919178879,221.13786216741354,120.67413314331255,216.90331371182697,4.4135081612448875e-13,12982801.363421673,1.5318476999818813,41.0,9.0,7.0,1.0,16.0,100.0,900.0,0.1,0.8799698114844665,0.03601909447503446,0.11998817519405362,0.7923802709965342,4.2013321479913225e-05,0.17160063452843152
1290.0,6392.538221700001,3.3490879364785147,0.0,4.458243782612737e-05,0.00013785585232142238,6.929381406524844e-07,0.4453918456926355,0.03349087936478515,-50894825.69156475,54706000.0,5952.48,8476.943051131713,2757.193894076985,4618.568879850734,0.4969175192470567,0.5000395947657614,221.12586766412883,120.67119060217497,216.90056980234547,4.943810106173636e-13,12960719.826202583,1.3599607000069227,40.0,8.0,7.0,1.0,16.0,100.0,800.0,0.1111111111111111,0.8799490233402469,0.036006461629648,0.12000893765521632,0.7923839788243204,4.203900453672392e-05,0.17160955954603158
